,0,1,2,3,4,5,6,7,8,9,10,11,12,13
684,66,1/10/19,Rialto,@UNKNOWN_BLUE#0,unknown,100.0,0,0,0,0.0,0.0,N/A,N/A,N/A
685,66,1/10/19,Rialto,STRIKER,brigitte,661.11,3,5,5,2.72,4.54,4.54,"[59.43, 129.27, 122.72, 29.13, 96.63]","[0.0, 0.0, 0.0, 0.0, 0.0]"
686,66,1/10/19,Rialto,STRIKER,s76,48.89,0,1,1,0.0,12.27,12.27,[14.06],[0.0]
687,66,1/10/19,Rialto,MOTH,lucio,610.0,2,4,4,1.97,3.93,3.93,"[80.67, 83.72, 25.5, 120.11]","[21.067, 158.499, 0.56, 0.0]"
688,66,1/10/19,Rialto,MOTH,unknown,100.0,0,0,0,0.0,0.0,N/A,N/A,N/A
689,66,1/10/19,Rialto,SLEEPY,zenyatta,610.0,1,3,6,0.98,2.95,5.9,"[42.82, 117.91, 63.22, 56.26, 27.03, 107.01]","[6.289, 0.0, 70.294, 33.654, 0.0, 2.77]"
690,66,1/10/19,Rialto,SLEEPY,unknown,100.0,0,0,0,0.0,0.0,N/A,N/A,N/A
691,66,1/10/19,Rialto,MANO,reinhardt,710.0,6,3,6,5.07,2.54,5.07,"[46.6, 199.11, 76.39, 7.28, 68.26, 39.48]","[0.645, 52.891, 14.835, 22.87, 27.19, 0.0]"
692,66,1/10/19,Rialto,PAVANE,dva,710.0,9,1,0,7.61,0.85,N/A,N/A,N/A
693,66,1/10/19,Rialto,NENNE,zarya,610.0,6,3,3,5.9,2.95,2.95,"[57.18, 242.55, 89.65]","[43.315, 0.0, 42.01]"
694,66,1/10/19,Rialto,NENNE,unknown,100.0,0,0,1,0.0,0.0,6.0,[81.79],[34.426]
695,66,1/10/19,Rialto,TOSREN,brigitte,610.0,2,4,4,1.97,3.93,3.93,"[52.95, 293.65, 53.84, 135.77]","[0.0, 0.0, 0.0, 0.0]"
696,66,1/10/19,Rialto,TOSREN,unknown,100.0,0,0,0,0.0,0.0,N/A,N/A,N/A
697,66,1/10/19,Rialto,ANAMO,lucio,710.0,5,5,4,4.23,4.23,3.38,"[100.52, 96.15, 83.37, 148.74]","[4.322, 142.979, 35.94, 6.89]"
698,66,1/10/19,Rialto,JJONAK,zenyatta,566.85,3,4,2,3.18,4.23,2.12,"[82.96, 66.95]","[220.005, 32.181]"
699,66,1/10/19,Rialto,JJONAK,unknown,100.0,0,0,1,0.0,0.0,6.0,[69.85],[48.787]
700,66,1/10/19,Rialto,JJONAK,s76,43.15,1,0,1,13.9,0.0,13.9,[153.91],[0.0]
701,67,1/10/19,Nepal,SUPER,winston,243.0,0,2,2,0.0,4.94,4.94,"[113.93, 52.43]","[0.0, 41.767]"
702,67,1/10/19,Nepal,SUPER,reinhardt,417.0,1,8,3,1.44,11.51,4.32,"[56.82, 69.35, 66.43]","[5.893, 0.0, 55.31]"
703,67,1/10/19,Nepal,NEVIX,dva,660.0,5,8,0,4.55,7.27,N/A,N/A,N/A
704,67,1/10/19,Nepal,SINATRAA,zarya,605.29,6,7,4,5.95,6.94,3.97,"[155.76, 48.97, 122.05, 109.05]","[8.652, 0.0, 0.0, 0.0]"
705,67,1/10/19,Nepal,SINATRAA,tracer,54.71,0,1,1,0.0,10.97,10.97,[2.48],[0.0]
706,67,1/10/19,Nepal,ARCHITECT,brigitte,660.0,4,8,3,3.64,7.27,2.73,"[173.96, 121.11, 17.6]","[0.0, 0.0, 0.0]"
707,67,1/10/19,Nepal,MOTH,lucio,660.0,2,9,2,1.82,8.18,1.82,"[67.99, 108.54]","[46.632, 38.27]"
708,67,1/10/19,Nepal,SLEEPY,zenyatta,480.0,3,5,3,3.75,6.25,3.75,"[86.11, 79.81, 196.74]","[34.461, 29.561, 6.96]"
709,67,1/10/19,Nepal,SLEEPY,moira,180.0,0,1,3,0.0,3.33,10.0,"[63.79, 57.95, 16.35]","[0.0, 0.0, 0.0]"
710,67,1/10/19,Nepal,MANO,winston,112.9,2,1,0,10.63,5.31,N/A,N/A,N/A
711,67,1/10/19,Nepal,MANO,orisa,130.1,1,1,1,4.61,4.61,4.61,[115.81],[5.461]
712,67,1/10/19,Nepal,MANO,reinhardt,417.0,6,3,5,8.63,4.32,7.19,"[45.31, 102.61, 63.29, 43.74, 44.81]","[10.403, 31.711, 0.0, 0.0, 0.0]"
713,67,1/10/19,Nepal,PAVANE,dva,660.0,5,3,0,4.55,2.73,N/A,N/A,N/A
714,67,1/10/19,Nepal,NENNE,zarya,518.99,11,1,5,12.72,1.16,5.78,"[2.28, 88.44, 83.06, 77.31, 69.92]","[0.0, 3.686, 27.21, 0.64, 32.1]"
715,67,1/10/19,Nepal,NENNE,widowmaker,141.01,4,2,1,17.02,8.51,4.26,[66.41],[43.874]
716,67,1/10/19,Nepal,TOSREN,brigitte,529.39,5,3,6,5.67,3.4,6.8,"[1.91, 57.89, 80.7, 75.72, 67.26, 53.13]","[0.0, 0.0, 0.0, 0.0, 0.0, 27.63]"
717,67,1/10/19,Nepal,TOSREN,hanzo,130.61,2,2,1,9.19,9.19,4.59,[67.85],[50.156]
718,67,1/10/19,Nepal,ANAMO,lucio,660.0,6,2,3,5.45,1.82,2.73,"[70.34, 66.22, 72.62]","[93.238, 49.89, 35.92]"
719,67,1/10/19,Nepal,JJONAK,zenyatta,660.0,6,3,5,5.45,2.73,4.55,"[72.85, 85.33, 44.7, 138.52, 62.3]","[43.962, 0.0, 9.95, 11.88, 0.0]"
720,68,1/10/19,Volskaya Industries,SUPER,hammond,93.01,0,2,1,0.0,12.9,6.45,[14.55],[0.0]
721,68,1/10/19,Volskaya Industries,SUPER,reinhardt,1062.99,7,12,9,3.95,6.77,5.08,"[61.14, 42.92, 74.82, 63.35, 66.29, 72.48, 72.33, 74.05, 171.05]","[0.0, 20.401, 16.645, 28.28, 10.66, 11.79, 112.37, 0.0, 72.31]"
722,68,1/10/19,Volskaya Industries,NEVIX,dva,1156.0,9,6,0,4.67,3.11,N/A,N/A,N/A
723,68,1/10/19,Volskaya Industries,SINATRAA,zarya,1088.6599999999999,7,6,9,3.86,3.31,4.96,"[68.64, 38.41, 92.8, 35.29, 29.85, 36.95, 124.04, 173.04, 77.44]","[27.785, 0.529, 0.0, 0.0, 0.0, 7.51, 0.0, 0.0, 0.0]"
724,68,1/10/19,Volskaya Industries,SINATRAA,doomfist,67.34,0,2,1,0.0,17.82,8.91,[8.42],[0.0]
725,68,1/10/19,Volskaya Industries,ARCHITECT,brigitte,1156.0,6,10,8,3.11,5.19,4.15,"[104.58, 98.79, 52.41, 91.8, 76.87, 111.78, 101.49, 140.91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
726,68,1/10/19,Volskaya Industries,MOTH,lucio,1156.0,6,7,5,3.11,3.63,2.6,"[97.0, 105.02, 88.42, 70.32, 50.59]","[4.056, 0.606, 15.55, 4.7, 134.62]"
727,68,1/10/19,Volskaya Industries,SLEEPY,zenyatta,875.99,3,7,9,2.05,4.79,6.16,"[65.17, 100.92, 60.7, 98.79, 75.02, 63.61, 72.83, 114.82, 63.77]","[55.999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
728,68,1/10/19,Volskaya Industries,SLEEPY,moira,280.01,1,2,5,2.14,4.29,10.71,"[35.21, 85.5, 77.82, 21.16, 70.01]","[0.0, 0.0, 0.0, 0.0, 0.0]"
729,68,1/10/19,Volskaya Industries,MANO,reinhardt,1103.41,10,11,9,5.44,5.98,4.89,"[106.38, 60.78, 46.61, 106.58, 60.11, 117.92, 71.55, 82.16, 77.93]","[15.962, 20.359, 0.569, 0.0, 8.12, 4.01, 3.51, 8.92, 72.33]"
730,68,1/10/19,Volskaya Industries,MANO,reaper,52.59,1,0,0,11.41,0.0,N/A,N/A,N/A
731,68,1/10/19,Volskaya Industries,PAVANE,dva,1156.0,13,5,0,6.75,2.6,N/A,N/A,N/A
732,68,1/10/19,Volskaya Industries,NENNE,zarya,1027.17,12,6,8,7.01,3.5,4.67,"[127.12, 101.89, 145.32, 69.32, 65.25, 108.16, 72.65, 43.08]","[0.0, 0.0, 0.0, 113.4, 9.3, 0.0, 57.03, 0.0]"
733,68,1/10/19,Volskaya Industries,NENNE,mei,128.83,1,1,1,4.66,4.66,4.66,[94.91],[0.0]
734,68,1/10/19,Volskaya Industries,TOSREN,brigitte,975.6800000000001,0,6,11,0.0,3.69,6.76,"[103.56, 103.77, 35.76, 96.05, 15.6, 33.23, 45.33, 60.53, 180.81, 77.39, 2.49]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
735,68,1/10/19,Volskaya Industries,TOSREN,ana,180.32,1,2,1,3.33,6.65,3.33,[167.51],[0.0]
736,68,1/10/19,Volskaya Industries,ANAMO,unknown,299.0,0,0,2,0.0,0.0,4.01,"[98.25, 102.67]","[0.0, 6.412]"
737,68,1/10/19,Volskaya Industries,ANAMO,lucio,857.0,3,3,5,2.1,2.1,3.5,"[89.42, 68.18, 65.69, 121.48, 100.98]","[11.511, 0.0, 57.37, 10.69, 139.83]"
738,68,1/10/19,Volskaya Industries,JJONAK,zenyatta,1156.0,10,7,11,5.19,3.63,5.71,"[59.41, 56.14, 84.73, 45.38, 58.09, 42.03, 51.11, 99.13, 55.75, 67.05, 86.83]","[3.369, 6.044, 49.125, 45.19, 0.49, 46.69, 19.23, 19.71, 4.0, 103.43, 6.67]"
739,69,1/10/19,Ilios,FISSURE,reinhardt,300.0,0,4,2,0.0,8.0,4.0,"[63.48, 98.27]","[22.415, 66.525]"
740,69,1/10/19,Ilios,FISSURE,winston,500.0,9,5,5,10.8,6.0,6.0,"[40.36, 95.16, 73.59, 46.59, 86.52]","[29.165, 40.48, 0.0, 19.86, 0.0]"
741,69,1/10/19,Ilios,MICHELLE,dva,800.0,14,4,0,10.5,3.0,N/A,N/A,N/A
742,69,1/10/19,Ilios,FLETA,brigitte,800.0,5,7,6,3.75,5.25,4.5,"[83.29, 155.02, 70.56, 149.53, 64.66, 131.64]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743,69,1/10/19,Ilios,MUNCHKIN,zarya,800.0,3,8,8,2.25,6.0,6.0,"[84.78, 39.45, 131.27, 18.47, 71.06, 99.02, 91.86, 85.74]","[0.0, 0.0, 0.0, 0.0, 0.0, 35.62, 0.0, 0.0]"
744,69,1/10/19,Ilios,HLLYYLLH,zenyatta,800.0,3,5,8,2.25,3.75,6.0,"[178.21, 94.78, 34.03, 99.52, 67.57, 28.16, 55.58, 72.69]","[0.0, 0.0, 41.02, 32.6, 0.0, 12.81, 5.88, 0.0]"
745,69,1/10/19,Ilios,JECSE,lucio,800.0,9,6,5,6.75,4.5,3.75,"[67.0, 44.88, 131.14, 70.01, 83.52]","[51.532, 30.18, 47.79, 3.0, 0.0]"
746,69,1/10/19,Ilios,SUPER,reinhardt,395.87,3,6,3,4.55,9.09,4.55,"[37.12, 65.51, 73.64]","[150.04, 6.49, 8.86]"
747,69,1/10/19,Ilios,SUPER,winston,404.13,3,2,5,4.45,2.97,7.42,"[74.53, 55.19, 78.07, 108.89, 35.21]","[0.0, 8.37, 5.02, 0.0, 0.0]"
748,69,1/10/19,Ilios,SINATRAA,zarya,800.0,11,6,10,8.25,4.5,7.5,"[58.0, 47.56, 67.57, 69.03, 61.56, 38.14, 47.32, 41.03, 84.74, 80.21]","[21.904, 44.617, 12.783, 4.04, 34.43, 0.0, 0.0, 0.0, 0.0, 0.0]"
749,69,1/10/19,Ilios,NEVIX,dva,800.0,6,8,0,4.5,6.0,N/A,N/A,N/A
750,69,1/10/19,Ilios,ARCHITECT,brigitte,800.0,4,8,8,3.0,6.0,6.0,"[82.28, 94.44, 93.25, 67.01, 151.07, 58.21, 78.68, 61.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
751,69,1/10/19,Ilios,MOTH,lucio,800.0,7,7,6,5.25,5.25,4.5,"[89.6, 147.25, 67.51, 121.11, 85.04, 106.44]","[35.833, 6.003, 2.55, 15.04, 0.0, 22.32]"
752,69,1/10/19,Ilios,SLEEPY,zenyatta,800.0,3,7,9,2.25,5.25,6.75,"[63.98, 94.42, 71.95, 66.57, 63.48, 72.6, 41.01, 68.57, 72.12]","[19.406, 2.868, 0.0, 0.0, 4.07, 49.31, 0.0, 0.0, 4.45]"
753,70,1/10/19,Ilios,FISSURE,reinhardt,250.0,2,5,1,4.8,12.0,2.4,[92.48],[90.862]
754,70,1/10/19,Ilios,FISSURE,hammond,300.0,1,3,1,2.0,6.0,2.0,[206.39],[33.602]
755,70,1/10/19,Ilios,FISSURE,winston,200.0,1,5,1,3.0,15.0,3.0,[50.46],[5.534]
756,70,1/10/19,Ilios,MICHELLE,zarya,250.0,1,4,2,2.4,9.6,4.8,"[61.7, 136.11]","[35.457, 0.0]"
757,70,1/10/19,Ilios,MICHELLE,dva,500.0,3,5,0,3.6,6.0,N/A,N/A,N/A
758,70,1/10/19,Ilios,FLETA,reaper,250.0,1,4,2,2.4,9.6,4.8,"[58.42, 119.5]","[3.453, 66.92]"
759,70,1/10/19,Ilios,FLETA,brigitte,412.32000000000005,0,5,4,0.0,7.28,5.82,"[51.53, 152.21, 90.42, 47.63]","[0.0, 0.0, 0.0, 0.0]"
760,70,1/10/19,Ilios,FLETA,widowmaker,36.71,0,0,0,0.0,0.0,N/A,N/A,N/A
761,70,1/10/19,Ilios,FLETA,pharah,50.97,1,1,1,11.77,11.77,11.77,[45.68],[5.483]
762,70,1/10/19,Ilios,MUNCHKIN,brigitte,250.0,2,3,2,4.8,7.2,4.8,"[59.83, 125.18]","[0.0, 0.0]"
763,70,1/10/19,Ilios,MUNCHKIN,mccree,274.5,5,4,4,10.93,8.74,8.74,"[52.5, 98.99, 39.42, 33.24]","[0.0, 34.183, 38.834, 5.542]"
764,70,1/10/19,Ilios,MUNCHKIN,tracer,25.5,0,0,0,0.0,0.0,N/A,N/A,N/A
765,70,1/10/19,Ilios,MUNCHKIN,zarya,147.58,0,1,2,0.0,4.07,8.13,"[94.32, 128.88]","[0.0, 0.0]"
766,70,1/10/19,Ilios,MUNCHKIN,widowmaker,52.42,2,0,0,22.89,0.0,N/A,N/A,N/A
767,70,1/10/19,Ilios,HLLYYLLH,zenyatta,750.0,2,12,7,1.6,9.6,5.6,"[101.15, 81.96, 119.2, 69.25, 85.67, 59.01, 99.08]","[0.0, 0.0, 0.0, 0.0, 0.0, 11.92, 0.0]"
768,70,1/10/19,Ilios,JECSE,lucio,671.44,1,8,3,0.89,7.15,2.68,"[67.05, 114.49, 15.27]","[75.647, 74.91, 0.0]"
769,70,1/10/19,Ilios,JECSE,mercy,78.56,0,1,1,0.0,7.64,7.64,[40.86],[0.0]
770,70,1/10/19,Ilios,SMURE.,reinhardt,250.0,2,1,3,4.8,2.4,7.2,"[92.01, 47.76, 49.35]","[5.674, 35.422, 4.007]"
771,70,1/10/19,Ilios,SMURE.,winston,500.0,2,6,3,2.4,7.2,3.6,"[102.34, 72.16, 109.26]","[16.026, 2.004, 5.66]"
772,70,1/10/19,Ilios,SINATRAA,zarya,630.8,17,2,7,16.17,1.9,6.66,"[53.64, 85.29, 86.95, 22.56, 63.76, 44.03, 68.55]","[0.0, 0.0, 0.0, 0.0, 31.5, 5.97, 0.0]"
773,70,1/10/19,Ilios,SINATRAA,s76,119.2,2,1,1,10.07,5.03,5.03,[64.86],[8.487]
774,70,1/10/19,Ilios,NEVIX,dva,750.0,9,3,0,7.2,2.4,N/A,N/A,N/A
775,70,1/10/19,Ilios,ARCHITECT,brigitte,611.6,7,2,6,6.87,1.96,5.89,"[99.24, 135.13, 66.18, 71.39, 70.48, 107.93]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
776,70,1/10/19,Ilios,ARCHITECT,tracer,138.4,5,1,1,21.68,4.34,4.34,[135.93],[4.058]
777,70,1/10/19,Ilios,MOTH,lucio,750.0,5,4,4,4.0,3.2,3.2,"[73.76, 157.83, 63.84, 106.47]","[23.319, 24.48, 10.41, 0.0]"
778,70,1/10/19,Ilios,SLEEPY,zenyatta,550.78,7,2,5,7.63,2.18,5.45,"[53.16, 59.92, 95.71, 67.87, 69.8]","[0.0, 69.684, 22.01, 3.34, 6.52]"
779,70,1/10/19,Ilios,SLEEPY,moira,199.22,1,2,2,3.01,6.02,6.02,"[4.15, 116.89]","[0.0, 0.0]"
780,71,1/10/19,Rialto,FISSURE,reinhardt,849.0,5,11,5,3.53,7.77,3.53,"[59.5, 142.59, 64.96, 63.11, 47.77]","[67.161, 59.617, 20.52, 50.72, 37.06]"
781,71,1/10/19,Rialto,MICHELLE,dva,849.0,7,7,0,4.95,4.95,N/A,N/A,N/A
782,71,1/10/19,Rialto,FLETA,brigitte,849.0,5,10,9,3.53,7.07,6.36,"[61.0, 111.89, 106.19, 74.48, 84.48, 87.94, 72.19, 91.03, 90.78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
783,71,1/10/19,Rialto,MUNCHKIN,zarya,849.0,2,9,7,1.41,6.36,4.95,"[123.18, 111.28, 86.29, 62.23, 168.93, 97.64, 90.2]","[0.0, 30.787, 19.247, 0.0, 0.0, 0.0, 0.0]"
784,71,1/10/19,Rialto,HLLYYLLH,zenyatta,849.0,2,10,8,1.41,7.07,5.65,"[63.01, 192.96, 84.8, 67.97, 63.28, 54.26, 83.7, 79.35]","[0.0, 2.515, 0.0, 0.0, 15.83, 44.24, 0.51, 6.32]"
785,71,1/10/19,Rialto,JECSE,lucio,849.0,1,8,4,0.71,5.65,2.83,"[63.51, 151.1, 63.96, 118.12]","[100.997, 11.26, 16.26, 34.33]"
786,71,1/10/19,Rialto,SUPER,reinhardt,849.0,13,6,6,9.19,4.24,4.24,"[58.5, 206.75, 10.78, 55.71, 78.42, 163.28]","[66.661, 5.812, 0.0, 6.52, 60.18, 85.5]"
787,71,1/10/19,Rialto,SINATRAA,zarya,849.0,10,4,8,7.07,2.83,5.65,"[64.51, 191.97, 86.81, 17.68, 66.47, 216.2, 54.95, 109.52]","[0.0, 0.496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
788,71,1/10/19,Rialto,NEVIX,dva,849.0,12,3,0,8.48,2.12,N/A,N/A,N/A
789,71,1/10/19,Rialto,ARCHITECT,brigitte,849.0,7,7,9,4.95,4.95,6.36,"[64.01, 113.41, 64.06, 88.8, 76.72, 74.89, 101.41, 96.4, 102.23]","[0.0, 0.0, 23.779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
790,71,1/10/19,Rialto,MOTH,unknown,375.0,0,0,2,0.0,0.0,3.2,"[65.02, 141.08]","[59.141, 0.0]"
791,71,1/10/19,Rialto,MOTH,lucio,474.0,2,1,3,2.53,1.27,3.8,"[63.96, 110.65, 145.58]","[21.018, 3.706, 101.196]"
792,71,1/10/19,Rialto,SLEEPY,zenyatta,849.0,7,2,9,4.95,1.41,6.36,"[6.8, 55.7, 66.52, 100.88, 61.73, 75.41, 55.19, 74.79, 66.16]","[0.0, 58.136, 40.831, 0.0, 0.0, 7.52, 30.3, 23.34, 22.52]"
793,72,1/10/19,Hollywood,FISSURE,reinhardt,634.0,2,2,4,N/A,N/A,N/A,"[79.36, 260.63, 76.36, 47.94]","[103.263, 9.301, 0.0, 5.375]"
794,72,1/10/19,Hollywood,MICHELLE,dva,634.0,5,0,0,N/A,N/A,N/A,N/A,N/A
795,72,1/10/19,Hollywood,FLETA,brigitte,634.0,2,1,4,N/A,N/A,N/A,"[172.67, 78.01, 245.88, 92.57]","[0.0, 0.0, 0.0, 0.0]"
796,72,1/10/19,Hollywood,MUNCHKIN,zarya,634.0,7,0,3,N/A,N/A,N/A,"[112.76, 94.55, 279.2]","[0.0, 0.0, 83.242]"
797,72,1/10/19,Hollywood,HLLYYLLH,zenyatta,634.0,2,2,5,N/A,N/A,N/A,"[112.25, 60.92, 307.36, 86.71, 25.19]","[0.0, 8.021, 0.0, 0.0, 7.362]"
798,72,1/10/19,Hollywood,JECSE,lucio,634.0,3,0,3,N/A,N/A,N/A,"[114.26, 245.83, 78.98]","[71.836, 97.022, 10.894]"
799,72,1/10/19,Hollywood,SMURF,reinhardt,634.0,1,4,2,N/A,N/A,N/A,"[151.07, 347.63]","[29.142, 43.954]"
800,72,1/10/19,Hollywood,CHOIHYOBIN,dva,634.0,0,3,0,N/A,N/A,N/A,N/A,N/A
801,72,1/10/19,Hollywood,STRIKER,brigitte,634.0,0,4,2,N/A,N/A,N/A,"[175.18, 405.1]","[0.0, 0.0]"
802,72,1/10/19,Hollywood,ARCHITECT,lucio,634.0,1,4,3,N/A,N/A,N/A,"[95.14, 346.22, 90.44]","[88.468, 0.0, 0.0]"
803,72,1/10/19,Hollywood,@UNKNOWN_RED#0,zarya,634.0,2,2,5,N/A,N/A,N/A,"[179.69, 35.43, 188.73, 96.28, 39.14]","[0.0, 30.064, 0.0, 39.538, 0.0]"
804,72,1/10/19,Hollywood,VIOL2T,zenyatta,634.0,1,4,3,N/A,N/A,N/A,"[76.37, 81.11, 378.05]","[25.587, 7.011, 6.661]"
805,73,1/10/19,Dorado,SMURE,reinhardt,389.79,0,6,5,0.0,9.24,7.7,"[14.71, 102.48, 107.92, 104.98, 25.19]","[0.0, 11.341, 0.0, 31.48, 0.0]"
806,73,1/10/19,Dorado,SMURE,winston,110.87,1,3,2,5.41,16.24,10.82,"[4.5, 90.73]","[0.0, 0.0]"
807,73,1/10/19,Dorado,SMURE,orisa,377.34,0,4,1,0.0,6.36,1.59,[212.19],[0.0]
808,73,1/10/19,Dorado,CHOIHYOBIN,dva,878.0,6,8,0,4.1,5.47,N/A,N/A,N/A
809,73,1/10/19,Dorado,STRIKER,brigitte,366.02,1,5,4,1.64,8.2,6.56,"[1.08, 213.6, 87.1, 16.0]","[0.0, 0.0, 0.0, 0.0]"
810,73,1/10/19,Dorado,STRIKER,junkrat,275.97,4,1,2,8.7,2.17,4.35,"[154.36, 109.31]","[0.0, 1.499]"
811,73,1/10/19,Dorado,STRIKER,hanzo,236.01,2,5,3,5.08,12.71,7.63,"[72.1, 20.65, 105.31]","[3.509, 0.0, 0.0]"
812,73,1/10/19,Dorado,BABYBAY,doomfist,54.53,0,1,0,0.0,11.0,N/A,N/A,N/A
813,73,1/10/19,Dorado,BABYBAY,zarya,261.0,0,2,3,0.0,4.6,6.9,"[2.5, 115.08, 130.75]","[0.0, 10.212, 0.0]"
814,73,1/10/19,Dorado,BABYBAY,mccree,283.48,5,2,2,10.58,4.23,4.23,"[86.98, 59.25]","[61.442, 40.109]"
815,73,1/10/19,Dorado,BABYBAY,pharah,269.06,2,6,3,4.46,13.38,6.69,"[14.46, 70.42, 82.21]","[0.0, 3.511, 23.703]"
816,73,1/10/19,Dorado,BABYBAY,widowmaker,9.94,0,0,0,0.0,0.0,N/A,N/A,N/A
817,73,1/10/19,Dorado,MOTH,lucio,349.19,0,4,2,0.0,6.87,3.44,"[269.0, 150.25]","[0.0, 132.468]"
818,73,1/10/19,Dorado,MOTH,mercy,528.81,0,2,2,0.0,2.27,2.27,"[74.11, 95.48]","[0.0, 3.3]"
819,73,1/10/19,Dorado,SLEEPY,zenyatta,798.13,0,5,6,0.0,3.76,4.51,"[173.1, 92.27, 65.95, 52.45, 181.44, 166.95]","[75.69, 33.819, 79.213, 0.0, 0.0, 1.5]"
820,73,1/10/19,Dorado,SLEEPY,roadhog,79.87,0,0,0,0.0,0.0,N/A,N/A,N/A
821,73,1/10/19,Dorado,FISSURE,reinhardt,609.95,8,1,6,7.87,0.98,5.9,"[33.3, 75.58, 37.71, 21.43, 47.47, 81.36]","[0.0, 3.01, 101.429, 0.0, 3.029, 148.06]"
822,73,1/10/19,Dorado,FISSURE,hammond,268.05,0,5,1,0.0,11.19,2.24,[208.18],[43.117]
823,73,1/10/19,Dorado,MICHELLE.,dva,878.0,13,3,0,8.88,2.05,N/A,N/A,N/A
824,73,1/10/19,Dorado,FLETA,brigitte,594.52,8,1,6,8.07,1.01,6.06,"[16.37, 266.37, 81.87, 97.58, 18.17, 62.04]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
825,73,1/10/19,Dorado,FLETA,genji,283.48,3,2,1,6.35,4.23,2.12,[255.32],[0.0]
826,73,1/10/19,Dorado,MUNCHKIN,zarya,610.46,9,3,5,8.85,2.95,4.91,"[28.17, 96.84, 136.51, 127.97, 101.68]","[0.0, 4.512, 0.0, 0.0, 0.0]"
827,73,1/10/19,Dorado,MUNCHKIN,tracer,267.54,1,1,2,2.24,2.24,4.49,"[195.9, 24.56]","[10.275, 0.0]"
828,73,1/10/19,Dorado,"JECSE,",lucio,878.0,4,2,6,2.73,1.37,4.1,"[58.9, 195.91, 76.84, 91.13, 17.54, 81.12]","[0.0, 81.467, 113.371, 35.29, 0.0, 0.0]"
829,73,1/10/19,Dorado,HLLYYLLH,zenyatta,774.5899999999999,7,3,6,5.42,2.32,4.65,"[140.23, 40.04, 78.19, 132.83, 59.82, 97.79]","[9.214, 0.0, 4.52, 13.284, 17.78, 62.94]"
830,73,1/10/19,Dorado,HLLYYLLH,ana,103.41,1,2,2,5.8,11.6,11.6,"[19.84, 81.72]","[0.0, 0.0]"
831,74,1/10/19,King's Row,SUPER,reinhardt,1040.6399999999999,17,11,10,9.8,6.34,5.77,"[47.52, 161.4, 132.95, 81.52, 69.76, 64.91, 53.08, 69.19, 62.6, 57.61]","[0.0, 0.0, 0.0, 61.38, 4.11, 20.39, 28.75, 45.18, 11.98, 120.22]"
832,74,1/10/19,King's Row,SUPER,orisa,43.05,0,0,0,0.0,0.0,N/A,N/A,N/A
833,74,1/10/19,King's Row,SUPER,winston,130.31,0,0,0,0.0,0.0,N/A,N/A,N/A
834,74,1/10/19,King's Row,NEVIX,dva,987.0,8,7,0,4.86,4.26,N/A,N/A,N/A
835,74,1/10/19,King's Row,NEVIX,zarya,227.0,4,1,1,10.57,2.64,2.64,[204.77],[0.0]
836,74,1/10/19,King's Row,STRIKER,brigitte,1029.54,6,12,10,3.5,6.99,5.83,"[58.62, 16.26, 130.42, 114.11, 37.49, 119.53, 55.71, 82.63, 74.91, 114.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
837,74,1/10/19,King's Row,STRIKER,junkrat,54.15,0,0,0,0.0,0.0,N/A,N/A,N/A
838,74,1/10/19,King's Row,STRIKER,zarya,39.48,0,0,1,0.0,0.0,15.2,[15.31],[0.0]
839,74,1/10/19,King's Row,STRIKER,hanzo,90.83,1,1,1,6.61,6.61,6.61,[74.51],[0.0]
840,74,1/10/19,King's Row,@UNKNOWN_BLUE#0,zarya,808.53,6,5,9,4.45,3.71,6.68,"[52.49, 92.95, 16.57, 84.78, 2.36, 138.99, 67.41, 133.7, 121.9]","[0.0, 0.0, 0.0, 12.889, 0.0, 0.0, 36.47, 0.0, 0.0]"
841,74,1/10/19,King's Row,@UNKNOWN_BLUE#0,bastion,38.39,0,0,0,0.0,0.0,N/A,N/A,N/A
842,74,1/10/19,King's Row,@UNKNOWN_BLUE#0,pharah,140.08,0,4,1,0.0,17.13,4.28,[68.62],[53.868]
843,74,1/10/19,King's Row,@UNKNOWN_BLUE#0,mei,227.0,0,1,1,0.0,2.64,2.64,[155.02],[0.0]
844,74,1/10/19,King's Row,MOTH,lucio,1029.88,3,10,8,1.75,5.83,4.66,"[59.61, 180.04, 132.95, 153.55, 109.35, 60.1, 126.17, 117.37]","[0.0, 0.498, 0.0, 5.86, 0.0, 94.87, 7.52, 2.51]"
845,74,1/10/19,King's Row,MOTH,mercy,184.12,0,0,0,0.0,0.0,N/A,N/A,N/A
